RPIdDate,RPId,TDValve
2017-06-27,0.9653320312499998,199.01924071755556
2017-06-28,0.9653320312499998,199.80999554574666
2017-06-29,0.9653320312499998,200.3135044405772
2017-06-30,0.9653320312499998,199.3815700765059
2017-07-01,0.9653320312499998,199.56461982904196
2017-07-02,0.9653320312499998,197.21627374956722
2017-07-03,0.9653320312499998,198.37648775715888
2017-07-04,0.9653320312499998,196.59136387434688
2017-07-05,0.9653320312499998,203.75990094527643
2017-07-06,0.9653320312499998,208.4495723674177
2017-07-07,0.9653320312499998,210.467574064892
2017-07-08,0.9653320312499998,205.8724594365656
2017-07-09,0.9653320312499998,204.22475977885895
2017-07-10,0.9653320312499998,202.5147826817773
2017-07-11,0.9653320312499998,205.4296201017594
2017-07-12,0.9653320312499998,211.83630442852913
2017-07-13,0.9653320312499998,210.92227751167644
2017-07-14,0.9653320312499998,210.37702905186
2017-07-15,0.9653320312499998,199.92146441345838
2017-07-16,0.9653320312499998,206.13236385880361
2017-07-17,0.9653320312499998,203.50876117451983
2017-07-18,0.9653320312499998,202.6362796766401
2017-07-19,0.9653320312499998,202.02008423886636
2017-07-20,0.9653320312499998,203.4186450845347
2017-07-21,0.9653320312499998,205.12269842328004
2017-07-22,0.9653320312499998,202.03650410311695
2017-07-23,0.9653320312499998,204.74299220163994
2017-07-24,0.9653320312499998,205.3354642729224
2017-07-25,0.9653320312499998,202.632275531505
2017-07-26,0.9653320312499998,205.73192997955306
2017-07-27,0.9653320312499998,208.9257839664466
2017-07-28,0.9653320312499998,210.96351215998902
2017-07-29,0.9653320312499998,206.33082603263966
2017-07-30,0.9653320312499998,204.00638314027194
2017-07-31,0.9653320312499998,200.50630429127477
2017-08-01,0.9653320312499998,197.16238168119702
2017-08-02,0.9653320312499998,202.55165434429955
2017-08-03,0.9653320312499998,209.43370360501075
2017-08-04,0.9653320312499998,210.7242082306673
2017-08-05,0.9653320312499998,203.40295114337943
2017-08-06,0.9653320312499998,199.77876933973633
2017-08-07,0.9653320312499998,202.9366676830183
2017-08-08,0.9653320312499998,204.81900624539233
2017-08-09,0.9653320312499998,205.46880871433626
2017-08-10,0.9653320312499998,208.77768614866878
2017-08-11,0.9653320312499998,206.34524999924747
2017-08-12,0.9653320312499998,204.0886899076954
2017-08-13,0.9653320312499998,205.51064384937695
2017-08-14,0.9653320312499998,202.16480199130766
2017-08-15,0.9653320312499998,197.46603682104745
2017-08-16,0.9653320312499998,198.51014234658294
2017-08-17,0.9653320312499998,199.27035365165588
2017-08-18,0.9653320312499998,201.3544824856403
2017-08-19,0.9653320312499998,204.16349536947564
2017-08-20,0.9653320312499998,205.0664811309125
2017-08-21,0.9653320312499998,213.48513499231998
2017-08-22,0.9653320312499998,216.52294292730693
2017-08-23,0.9653320312499998,210.8148880211979
2017-08-24,0.9653320312499998,204.82314834314238
2017-08-25,0.9653320312499998,201.41696796332755
2017-08-26,0.9653320312499998,206.43939948394856
2017-08-27,0.9653320312499998,202.3932438902333
2017-08-28,0.9653320312499998,202.1865367909214
2017-08-29,0.9653320312499998,198.1759452061963
2017-08-30,0.9653320312499998,201.5051258304265
2017-08-31,0.9653320312499998,202.91419052446827
2017-09-01,0.9653320312499998,200.19912625371762
2017-09-02,0.9653320312499998,202.29166179807325
2017-09-03,0.9653320312499998,203.7819569391908
2017-09-04,0.9653320312499998,197.87222410277965
2017-09-05,0.9653320312499998,193.17584063021724
2017-09-06,0.9653320312499998,198.87202609685352
2017-09-07,0.9653320312499998,203.48984774144714
2017-09-08,0.9653320312499998,204.90980679008234
2017-09-09,0.9653320312499998,201.15190456497132
2017-09-10,0.9653320312499998,201.1018330495631
2017-09-11,0.9653320312499998,199.8287447197642
2017-09-12,0.9653320312499998,199.54233772885962
2017-09-13,0.9653320312499998,201.7187073628786
2017-09-14,0.9653320312499998,205.38860122897054
2017-09-15,0.9653320312499998,206.63373362877675
2017-09-16,0.9653320312499998,203.7524712105506
2017-09-17,0.9653320312499998,200.01512247848828
2017-09-18,0.9653320312499998,198.5094344512452
2017-09-19,0.9653320312499998,197.972046790368
2017-09-20,0.9653320312499998,196.60102217490905
2017-09-21,0.9653320312499998,198.85257068739168
2017-09-22,0.9653320312499998,197.13104275416987
2017-09-23,0.9653320312499998,196.7208607777844
2017-09-24,0.9653320312499998,199.21934891817162
2017-09-25,0.9653320312499998,196.9976903316905
2017-09-26,0.9653320312499998,193.7000377028072
2017-09-27,0.9653320312499998,193.88605789761405
2017-09-28,0.9653320312499998,194.76575572874557
2017-09-29,0.9653320312499998,196.94062910378835
2017-09-30,0.9653320312499998,193.95646632916885
2017-10-01,0.9653320312499998,195.37432336191037
2017-10-02,0.9653320312499998,201.36327755537715
2017-10-03,0.9653320312499998,198.4439970217284
2017-10-04,0.9653320312499998,199.6388099793614
2017-10-05,0.9653320312499998,200.52520120461844
2017-10-06,0.9653320312499998,199.88412407697683
2017-10-07,0.9653320312499998,192.81208062286152
2017-10-08,0.9653320312499998,192.5680341951465
2017-10-09,0.9653320312499998,186.71674427190385
2017-10-10,0.9653320312499998,186.4868749104957
2017-10-11,0.9653320312499998,189.41194834818572
2017-10-12,0.9653320312499998,191.70600450458113
2017-10-13,0.9653320312499998,193.2310031536804
2017-10-14,0.9653320312499998,188.83977333292387
2017-10-15,0.9653320312499998,189.80348080270193
2017-10-16,0.9653320312499998,193.92824042299193
2017-10-17,0.9653320312499998,192.68106429163004
2017-10-18,0.9653320312499998,191.1267809383349
2017-10-19,0.9653320312499998,190.25606488155046
2017-10-20,0.9653320312499998,189.3389824701134
2017-10-21,0.9653320312499998,188.74873779286273
2017-10-22,0.9653320312499998,186.58854412810183
2017-10-23,0.9653320312499998,185.0489175120478
2017-10-24,0.9653320312499998,182.45702282481577
2017-10-25,0.9653320312499998,183.62520532660147
2017-10-26,0.9653320312499998,185.54222219235433
2017-10-27,0.9653320312499998,185.18374752170672
2017-10-28,0.9653320312499998,181.80742251518504
2017-10-29,0.9653320312499998,188.60268714685722
2017-10-30,0.9653320312499998,185.53749718368798
2017-10-31,0.9653320312499998,182.84890122703487
2017-11-01,0.9653320312499998,182.08140012968965
2017-11-02,0.9653320312499998,183.6680780245897
2017-11-03,0.9653320312499998,185.25262673321325
2017-11-04,0.9653320312499998,186.83736063421594
2017-11-05,0.9653320312499998,186.93614427768983
2017-11-06,0.9653320312499998,186.4560992225908
2017-11-07,0.9653320312499998,182.72371994210812
2017-11-08,0.9653320312499998,183.18377301520454
2017-11-09,0.9653320312499998,178.8957537564111
2017-11-10,0.9653320312499998,176.28325013147955
2017-11-11,0.9653320312499998,177.24453869295633
2017-11-12,0.9653320312499998,177.35253728258783
2017-11-13,0.9653320312499998,181.46244461466532
2017-11-14,0.9653320312499998,183.59544848596587
2017-11-15,0.9653320312499998,181.95563222304878
2017-11-16,0.9653320312499998,179.0392884239166
2017-11-17,0.9653320312499998,174.2867279399994
2017-11-18,0.9653320312499998,175.87856768578573
2017-11-19,0.9653320312499998,177.31332175427255
2017-11-20,0.9653320312499998,180.41925565571492
2017-11-21,0.9653320312499998,180.82844764312767
2017-11-22,0.9653320312499998,176.89845979669266
2017-11-23,0.9653320312499998,178.13677806556316
2017-11-24,0.9653320312499998,172.3386907063788
2017-11-25,0.9653320312499998,172.72507077338514
2017-11-26,0.9653320312499998,171.85279783983597
2017-11-27,0.9653320312499998,171.39710537340144
2017-11-28,0.9653320312499998,172.98538805824012
2017-11-29,0.9653320312499998,175.2798236424278
2017-11-30,0.9653320312499998,175.89567175230954
2017-12-01,0.9653320312499998,173.89408050301634
2017-12-02,0.9653320312499998,170.8121727539579
2017-12-03,0.9653320312499998,173.12438644678778
2017-12-04,0.9653320312499998,172.37025454725236
2017-12-05,0.9653320312499998,168.8236279088496
2017-12-06,0.9653320312499998,170.84237210741466
2017-12-07,0.9653320312499998,171.01122783202078
2017-12-08,0.9653320312499998,171.8098345230785
2017-12-09,0.9653320312499998,172.8184469067423
2017-12-10,0.9653320312499998,172.4424217769026
2017-12-11,0.9653320312499998,172.70740569444894
2017-12-12,0.9653320312499998,173.01769551773054
2017-12-13,0.9653320312499998,171.6196286486897
2017-12-14,0.9653320312499998,171.42775086276578
2017-12-15,0.9653320312499998,170.89945956508507
2017-12-16,0.9653320312499998,174.83428614791234
2017-12-17,0.9653320312499998,177.65370266362166
2017-12-18,0.9653320312499998,179.8824369943848
2017-12-19,0.9653320312499998,179.2501974060449
2017-12-20,0.9653320312499998,174.3058974365494
2017-12-21,0.9653320312499998,176.17014785018105
2017-12-22,0.9653320312499998,178.47636393706222
2017-12-23,0.9653320312499998,178.27445369459102
2017-12-24,0.9653320312499998,177.78897671044686
2017-12-25,0.9653320312499998,176.2284774307851
2017-12-26,0.9653320312499998,173.9893100497124
2017-12-27,0.9653320312499998,172.47117854672103
2017-12-28,0.9653320312499998,172.95057435347837
2017-12-29,0.9653320312499998,171.99317932465044
2017-12-30,0.9653320312499998,167.92379340068476
2017-12-31,0.9653320312499998,165.13504221037365
2018-01-01,0.9653320312499998,167.70094049432473
2018-01-02,0.9653320312499998,163.55388003513968
2018-01-03,0.9653320312499998,166.47604157268594
2018-01-04,0.9653320312499998,166.18551002116533
2018-01-05,0.9653320312499998,166.1103353766021
2018-01-06,0.9653320312499998,166.74278665295807
2018-01-07,0.9653320312499998,167.2161440620979
2018-01-08,0.9653320312499998,166.0982446962582
2018-01-09,0.9653320312499998,164.8682130085361
2018-01-10,0.9653320312499998,164.17742184441926
2018-01-11,0.9653320312499998,164.31868210603236
2018-01-12,0.9653320312499998,159.6974436179977
2018-01-13,0.9653320312499998,161.78461489599346
2018-01-14,0.9653320312499998,162.376610973476
2018-01-15,0.9653320312499998,164.38981796299498
2018-01-16,0.9653320312499998,163.40703423766135
2018-01-17,0.9653320312499998,162.9709546774536
2018-01-18,0.9653320312499998,166.50821173263893
2018-01-19,0.9653320312499998,165.99600307077392
2018-01-20,0.9653320312499998,166.71166325051686
2018-01-21,0.9653320312499998,166.80626213255135
2018-01-22,0.9653320312499998,166.91972106333952
2018-01-23,0.9653320312499998,165.01124675558196
2018-01-24,0.9653320312499998,160.9701718770868
2018-01-25,0.9653320312499998,156.29002859131793
2018-01-26,0.9653320312499998,158.65352832101507
2018-01-27,0.9653320312499998,166.01530174006155
2018-01-28,0.9653320312499998,167.88251972360848
2018-01-29,0.9653320312499998,164.15970301508582
2018-01-30,0.9653320312499998,166.06511456853931
2018-01-31,0.9653320312499998,166.4501279752867
2018-02-01,0.9653320312499998,166.93616426824318
2018-02-02,0.9653320312499998,168.64100698456153
2018-02-03,0.9653320312499998,169.37178318181566
2018-02-04,0.9653320312499998,165.20549436177765
2018-02-05,0.9653320312499998,161.407194508423
2018-02-06,0.9653320312499998,162.58696892546996
2018-02-07,0.9653320312499998,164.70970431540968
2018-02-08,0.9653320312499998,166.0789045761719
2018-02-09,0.9653320312499998,165.75034563949373
2018-02-10,0.9653320312499998,162.42398920176674
2018-02-11,0.9653320312499998,163.1889463553355
2018-02-12,0.9653320312499998,162.51288534896946
2018-02-13,0.9653320312499998,166.99108359393804
2018-02-14,0.9653320312499998,172.1047563783494
2018-02-15,0.9653320312499998,176.85520334429285
2018-02-16,0.9653320312499998,181.33347852150516
2018-02-17,0.9653320312499998,177.19132322520633
2018-02-18,0.9653320312499998,176.68360696229104
2018-02-19,0.9653320312499998,173.18970526929044
2018-02-20,0.9653320312499998,167.4950474111914
2018-02-21,0.9653320312499998,169.32277225405159
2018-02-22,0.9653320312499998,170.0385734132353
2018-02-23,0.9653320312499998,170.74127406357366
2018-02-24,0.9653320312499998,175.28008142623614
2018-02-25,0.9653320312499998,174.73881701766075
2018-02-26,0.9653320312499998,172.6535754428529
2018-02-27,0.9653320312499998,172.52351859138952
2018-02-28,0.9653320312499998,175.2453450189742
2018-03-01,0.9653320312499998,176.31840751238403
2018-03-02,0.9653320312499998,173.627457937909
2018-03-03,0.9653320312499998,172.41888055502272
2018-03-04,0.9653320312499998,168.00864345174463
2018-03-05,0.9653320312499998,161.5295325328201
2018-03-06,0.9653320312499998,160.54139312686857
2018-03-07,0.9653320312499998,168.81872581297978
2018-03-08,0.9653320312499998,169.36993152038173
2018-03-09,0.9653320312499998,172.61058399160055
2018-03-10,0.9653320312499998,176.30519386472358
2018-03-11,0.9653320312499998,179.10293216640173
2018-03-12,0.9653320312499998,176.40651060868265
2018-03-13,0.9653320312499998,177.55359159821427
2018-03-14,0.9653320312499998,176.72401485526532
2018-03-15,0.9653320312499998,172.99697945911325
2018-03-16,0.9653320312499998,174.3987577429742
2018-03-17,0.9653320312499998,174.09967553436803
2018-03-18,0.9653320312499998,174.29564748739392
2018-03-19,0.9653320312499998,174.68184295089335
2018-03-20,0.9653320312499998,174.79152037917657
2018-03-21,0.9653320312499998,171.33459486301155
2018-03-22,0.9653320312499998,171.1604966279951
2018-03-23,0.9653320312499998,171.39106324068234
2018-03-24,0.9653320312499998,169.5805853914366
2018-03-25,0.9653320312499998,173.69468268627844
2018-03-26,0.9653320312499998,171.29804109228218
2018-03-27,0.9653320312499998,167.6826732297931
2018-03-28,0.9653320312499998,168.97523531975455
2018-03-29,0.9653320312499998,170.75413785156442
2018-03-30,0.9653320312499998,172.13132565847903
2018-03-31,0.9653320312499998,174.92134926622438
2018-04-01,0.9653320312499998,178.40922794148963
2018-04-02,0.9653320312499998,181.57872001251957
2018-04-03,0.9653320312499998,183.16403703336832
2018-04-04,0.9653320312499998,180.0470234535036
2018-04-05,0.9653320312499998,179.4047131788834
2018-04-06,0.9653320312499998,179.11461882656855
2018-04-07,0.9653320312499998,180.34354824428954
2018-04-08,0.9653320312499998,180.49275467747918
2018-04-09,0.9653320312499998,181.61627078013157
2018-04-10,0.9653320312499998,182.71756596115867
2018-04-11,0.9653320312499998,181.84239401428982
2018-04-12,0.9653320312499998,179.39190146397823
2018-04-13,0.9653320312499998,176.6164313269927
2018-04-14,0.9653320312499998,178.49837527352497
2018-04-15,0.9653320312499998,179.37276117750955
2018-04-16,0.9653320312499998,182.11272356479714
2018-04-17,0.9653320312499998,184.85002888396485
2018-04-18,0.9653320312499998,185.85567091025877
2018-04-19,0.9653320312499998,183.32799888902778
2018-04-20,0.9653320312499998,178.45435758815927
2018-04-21,0.9653320312499998,176.18133082839748
2018-04-22,0.9653320312499998,181.5353726383683
2018-04-23,0.9653320312499998,184.59950762352364
2018-04-24,0.9653320312499998,182.24121695534606
2018-04-25,0.9653320312499998,183.5380775667207
2018-04-26,0.9653320312499998,183.9463817944602
2018-04-27,0.9653320312499998,182.99199211216728
2018-04-28,0.9653320312499998,184.0173050412908
2018-04-29,0.9653320312499998,186.16077983805897
2018-04-30,0.9653320312499998,187.79761621758578
2018-05-01,0.9653320312499998,185.23722853564402
2018-05-02,0.9653320312499998,187.9066060800397
2018-05-03,0.9653320312499998,189.80684325341585
2018-05-04,0.9653320312499998,190.56766596809283
2018-05-05,0.9653320312499998,189.02997225773018
2018-05-06,0.9653320312499998,191.08876455373456
2018-05-07,0.9653320312499998,186.76328262577752
2018-05-08,0.9653320312499998,183.09519016859912
2018-05-09,0.9653320312499998,186.62770305704854
2018-05-10,0.9653320312499998,190.86302653632418
2018-05-11,0.9653320312499998,191.9919268888964
2018-05-12,0.9653320312499998,189.42501566884
2018-05-13,0.9653320312499998,197.26989755812525
2018-05-14,0.9653320312499998,191.88592823829944
2018-05-15,0.9653320312499998,186.2344670799015
2018-05-16,0.9653320312499998,182.50357840552448
2018-05-17,0.9653320312499998,181.71082449728067
2018-05-18,0.9653320312499998,183.4159857877193
2018-05-19,0.9653320312499998,184.05805278399555
2018-05-20,0.9653320312499998,184.23054220612298
2018-05-21,0.9653320312499998,187.50684858729858
2018-05-22,0.9653320312499998,190.69729282445888
2018-05-23,0.9653320312499998,194.2440307091709
2018-05-24,0.9653320312499998,192.36429360998656
2018-05-25,0.9653320312499998,190.54964938050216
2018-05-26,0.9653320312499998,193.507664222002
2018-05-27,0.9653320312499998,195.88561311867372
2018-05-28,0.9653320312499998,196.75828389697264
2018-05-29,0.9653320312499998,200.40850034294596
2018-05-30,0.9653320312499998,202.7574520113679
2018-05-31,0.9653320312499998,194.65000955003697
2018-06-01,0.9653320312499998,190.83880599800753
2018-06-02,0.9653320312499998,195.71842703048574
2018-06-03,0.9653320312499998,195.02958911887606
2018-06-04,0.9653320312499998,194.95995863727308
2018-06-05,0.9653320312499998,201.79745562500474
2018-06-06,0.9653320312499998,197.64410478265935
2018-06-07,0.9653320312499998,206.34472916399477
2018-06-08,0.9653320312499998,198.92204255860594
2018-06-09,0.9653320312499998,191.9316934610315
2018-06-10,0.9653320312499998,191.56642299663162
2018-06-11,0.9653320312499998,192.0590384302652
2018-06-12,0.9653320312499998,188.29326431500635
2018-06-13,0.9653320312499998,189.45614913385378
2018-06-14,0.9653320312499998,189.81588819748114
2018-06-15,0.9653320312499998,190.2471260585849
2018-06-16,0.9653320312499998,192.71741225115917
2018-06-17,0.9653320312499998,190.86852425917257
2018-06-18,0.9653320312499998,189.3933280761398
2018-06-19,0.9653320312499998,186.39304667845929
2018-06-20,0.9653320312499998,189.87941831981735
2018-06-21,0.9653320312499998,193.38968652766877
2018-06-22,0.9653320312499998,195.70525376753986
2018-06-23,0.9653320312499998,193.35094845031156
2018-06-24,0.9653320312499998,193.32823277555917
2018-06-25,0.9653320312499998,189.89668624048454
2018-06-26,0.9653320312499998,189.06807321734493
2018-06-27,0.9653320312499998,191.77716540612923
2018-06-28,0.9653320312499998,192.43917919389483
2018-06-29,0.9653320312499998,193.4096639562444
2018-06-30,0.9653320312499998,192.9446913060832
2018-07-01,0.9653320312499998,191.97776413722255
2018-07-02,0.9653320312499998,197.53818199218026
2018-07-03,0.9653320312499998,192.47509620067953
2018-07-04,0.9653320312499998,199.5768229445085
2018-07-05,0.9653320312499998,203.41679019550864
2018-07-06,0.9653320312499998,206.68968273096274
2018-07-07,0.9653320312499998,202.25939421433367
2018-07-08,0.9653320312499998,201.29118705806246
2018-07-09,0.9653320312499998,200.04863183675997
2018-07-10,0.9653320312499998,195.6482624109497
2018-07-11,0.9653320312499998,204.74188215023884
2018-07-12,0.9653320312499998,212.68000009512872
2018-07-13,0.9653320312499998,214.5893738126328
2018-07-14,0.9653320312499998,202.87508618144443
2018-07-15,0.9653320312499998,202.08812934473212
2018-07-16,0.9653320312499998,198.68544319847175
2018-07-17,0.9653320312499998,196.4172881028244
2018-07-18,0.9653320312499998,197.07050324337328
2018-07-19,0.9653320312499998,195.20674438003167
2018-07-20,0.9653320312499998,195.34018605706996
2018-07-21,0.9653320312499998,198.12882794435737
2018-07-22,0.9653320312499998,199.2016423933098
2018-07-23,0.9653320312499998,204.03781990799033
2018-07-24,0.9653320312499998,207.03627394457683
2018-07-25,0.9653320312499998,210.89183956224062
2018-07-26,0.9653320312499998,208.97818085928185
2018-07-27,0.9653320312499998,209.21418979153268
2018-07-28,0.9653320312499998,206.73021370030094
2018-07-29,0.9653320312499998,205.31118424626752
2018-07-30,0.9653320312499998,202.689114176578
2018-07-31,0.9653320312499998,201.13629633000676
2018-08-01,0.9653320312499998,194.4201930841467
2018-08-02,0.9653320312499998,194.09211462764063
2018-08-03,0.9653320312499998,197.25533530993016
2018-08-04,0.9653320312499998,195.16726492797275
2018-08-05,0.9653320312499998,194.7244636693438
2018-08-06,0.9653320312499998,198.9172816001834
2018-08-07,0.9653320312499998,200.17023110922995
2018-08-08,0.9653320312499998,198.69862448777536
2018-08-09,0.9653320312499998,199.71948460299137
2018-08-10,0.9653320312499998,201.13833045828406
2018-08-11,0.9653320312499998,198.0463122576285
2018-08-12,0.9653320312499998,198.5762345636564
2018-08-13,0.9653320312499998,197.93492168998273
2018-08-14,0.9653320312499998,197.44055964901247
2018-08-15,0.9653320312499998,194.32965800296526
2018-08-16,0.9653320312499998,194.298892694854
2018-08-17,0.9653320312499998,195.7364066031633
2018-08-18,0.9653320312499998,197.6740057807363
2018-08-19,0.9653320312499998,198.67284983441365
2018-08-20,0.9653320312499998,200.63413824565578
2018-08-21,0.9653320312499998,202.1669328076828
2018-08-22,0.9653320312499998,198.6407780648096
2018-08-23,0.9653320312499998,198.37882120103458
2018-08-24,0.9653320312499998,198.57499753491837
2018-08-25,0.9653320312499998,201.54046839898655
2018-08-26,0.9653320312499998,201.84233947814786
2018-08-27,0.9653320312499998,199.5174647442408
2018-08-28,0.9653320312499998,197.57023469685961
2018-08-29,0.9653320312499998,197.41634052474186
2018-08-30,0.9653320312499998,197.82445804954196
2018-08-31,0.9653320312499998,194.1772155495641
2018-09-01,0.9653320312499998,195.72543821605282
2018-09-02,0.9653320312499998,198.0180330812266
2018-09-03,0.9653320312499998,198.400237975613
2018-09-04,0.9653320312499998,196.7696154397663
2018-09-05,0.9653320312499998,198.85114164217646
2018-09-06,0.9653320312499998,202.42512166567093
2018-09-07,0.9653320312499998,205.27265637564759
2018-09-08,0.9653320312499998,200.1740429505984
2018-09-09,0.9653320312499998,199.89911299265717
2018-09-10,0.9653320312499998,199.9580724564421
2018-09-11,0.9653320312499998,197.49426054807657
2018-09-12,0.9653320312499998,204.13147068302092
2018-09-13,0.9653320312499998,201.8703810996388
2018-09-14,0.9653320312499998,202.25316713014718
2018-09-15,0.9653320312499998,198.65153313497706
2018-09-16,0.9653320312499998,194.42131236286448
2018-09-17,0.9653320312499998,193.21959473002133
2018-09-18,0.9653320312499998,194.25349802147656
