,Date,Id,CPId,Vibration3H
560,2018-08-27,1403.0,2.0,189.64102172851562
561,2018-08-28,1404.0,2.0,189.6666717529297
562,2018-08-29,1405.0,2.0,189.6923065185547
563,2018-08-30,1406.0,2.0,189.7179412841797
564,2018-08-31,1407.0,2.0,189.74359130859375
565,2018-09-01,1408.0,2.0,189.76922607421875
566,2018-09-02,1409.0,2.0,189.7948760986328
567,2018-09-03,1410.0,2.0,189.8205108642578
568,2018-09-04,1411.0,2.0,189.84616088867188
569,2018-09-05,1412.0,2.0,189.87179565429688
570,2018-09-06,1413.0,2.0,189.89743041992188
571,2018-09-07,1414.0,2.0,189.92308044433594
572,2018-09-08,1415.0,2.0,189.94871520996094
573,2018-09-09,1416.0,2.0,189.974365234375
574,2018-09-10,1417.0,2.0,190.0
575,2018-09-11,1418.0,2.0,189.5
576,2018-09-12,1419.0,2.0,189.0
577,2018-09-13,1420.0,2.0,188.5
578,2018-09-14,1421.0,2.0,188.0
579,2018-09-15,1422.0,2.0,187.5
580,2018-09-16,1423.0,2.0,187.0
581,2018-09-17,1424.0,2.0,186.5
582,2018-09-18,1425.0,2.0,186.0
583,2018-09-19,1426.0,2.0,185.5
584,2018-09-20,1427.0,2.0,185.0
585,2018-09-21,1428.0,2.0,184.5
586,2018-09-22,1429.0,2.0,184.0
587,2018-09-23,1430.0,2.0,183.5
588,2018-09-24,1431.0,2.0,183.0
589,2018-09-25,1432.0,2.0,182.5
590,2018-09-26,1433.0,2.0,182.0
591,2018-09-27,1434.0,2.0,181.5
592,2018-09-28,1435.0,2.0,181.0
593,2018-09-29,1436.0,2.0,180.5
594,2018-09-30,1437.0,2.0,180.0
595,2018-10-01,1438.0,2.0,179.5
596,2018-10-02,1439.0,2.0,179.0
597,2018-10-03,1440.0,2.0,178.5
598,2018-10-04,1441.0,2.0,178.0
599,2018-10-05,1442.0,2.0,177.82142639160156
600,2018-10-06,1443.0,2.0,177.64285278320312
601,2018-10-07,1444.0,2.0,177.4642791748047
602,2018-10-08,1445.0,2.0,177.2857208251953
603,2018-10-09,1446.0,2.0,177.10714721679688
604,2018-10-10,1447.0,2.0,176.92857360839844
605,2018-10-11,1448.0,2.0,176.75
606,2018-10-12,1449.0,2.0,176.57142639160156
607,2018-10-13,1450.0,2.0,176.39285278320312
608,2018-10-14,1451.0,2.0,176.2142791748047
609,2018-10-15,1452.0,2.0,176.0357208251953
610,2018-10-16,1453.0,2.0,175.85714721679688
611,2018-10-17,1454.0,2.0,175.67857360839844
612,2018-10-18,1455.0,2.0,175.5
613,2018-10-19,1456.0,2.0,175.32142639160156
614,2018-10-20,1457.0,2.0,175.14285278320312
615,2018-10-21,1458.0,2.0,174.9642791748047
616,2018-10-22,1459.0,2.0,174.7857208251953
617,2018-10-23,1460.0,2.0,174.60714721679688
618,2018-10-24,1461.0,2.0,174.42857360839844
619,2018-10-25,1462.0,2.0,174.25
620,2018-10-26,1463.0,2.0,174.07142639160156
621,2018-10-27,1464.0,2.0,173.89285278320312
622,2018-10-28,1465.0,2.0,173.7142791748047
623,2018-10-29,1466.0,2.0,173.5357208251953
624,2018-10-30,1467.0,2.0,173.35714721679688
625,2018-10-31,1468.0,2.0,173.17857360839844
626,2018-11-01,1469.0,2.0,173.0
627,2018-11-02,1470.0,2.0,173.10256958007812
628,2018-11-03,1471.0,2.0,173.2051239013672
629,2018-11-04,1472.0,2.0,173.3076934814453
630,2018-11-05,1473.0,2.0,173.41026306152344
631,2018-11-06,1474.0,2.0,173.5128173828125
632,2018-11-07,1475.0,2.0,173.61538696289062
633,2018-11-08,1476.0,2.0,173.7179412841797
634,2018-11-09,1477.0,2.0,173.8205108642578
635,2018-11-10,1478.0,2.0,173.92308044433594
636,2018-11-11,1479.0,2.0,174.025634765625
637,2018-11-12,1480.0,2.0,174.12820434570312
638,2018-11-13,1481.0,2.0,174.23077392578125
639,2018-11-14,1482.0,2.0,174.3333282470703
640,2018-11-15,1483.0,2.0,174.43589782714844
641,2018-11-16,1484.0,2.0,174.53846740722656
642,2018-11-17,1485.0,2.0,174.64102172851562
643,2018-11-18,1486.0,2.0,174.74359130859375
644,2018-11-19,1487.0,2.0,174.84616088867188
645,2018-11-20,1488.0,2.0,174.94871520996094
646,2018-11-21,1489.0,2.0,175.05128479003906
647,2018-11-22,1490.0,2.0,175.15383911132812
648,2018-11-23,1491.0,2.0,175.25640869140625
649,2018-11-24,1492.0,2.0,175.35897827148438
650,2018-11-25,1493.0,2.0,175.46153259277344
651,2018-11-26,1494.0,2.0,175.56410217285156
652,2018-11-27,1495.0,2.0,175.6666717529297
653,2018-11-28,1496.0,2.0,175.76922607421875
654,2018-11-29,1497.0,2.0,175.87179565429688
655,2018-11-30,1498.0,2.0,175.974365234375
656,2018-12-01,1499.0,2.0,176.07691955566406
657,2018-12-02,1500.0,2.0,176.1794891357422
658,2018-12-03,1501.0,2.0,176.2820587158203
659,2018-12-04,1502.0,2.0,176.38461303710938
660,2018-12-05,1503.0,2.0,176.4871826171875
661,2018-12-06,1504.0,2.0,176.58973693847656
662,2018-12-07,1505.0,2.0,176.6923065185547
663,2018-12-08,1506.0,2.0,176.7948760986328
664,2018-12-09,1507.0,2.0,176.89743041992188
665,2018-12-10,1508.0,2.0,177.0
666,2018-12-11,1509.0,2.0,176.5
667,2018-12-12,1510.0,2.0,176.0
668,2018-12-13,1511.0,2.0,175.5
669,2018-12-14,1512.0,2.0,175.0
670,2018-12-15,1513.0,2.0,174.5
671,2018-12-16,1514.0,2.0,174.0
672,2018-12-17,1515.0,2.0,173.5
673,2018-12-18,1516.0,2.0,173.0
674,2018-12-19,1517.0,2.0,172.5
675,2018-12-20,1518.0,2.0,172.0
676,2018-12-21,1519.0,2.0,171.5
677,2018-12-22,1520.0,2.0,171.0
678,2018-12-23,1521.0,2.0,170.5
679,2018-12-24,1522.0,2.0,170.0
680,2018-12-25,1523.0,2.0,169.5
681,2018-12-26,1524.0,2.0,169.0
682,2018-12-27,1525.0,2.0,168.5
683,2018-12-28,1526.0,2.0,168.0
684,2018-12-29,1527.0,2.0,167.5
685,2018-12-30,1528.0,2.0,167.0
686,2018-12-31,1529.0,2.0,166.5
687,2019-01-01,1530.0,2.0,166.0
688,2019-01-02,1531.0,2.0,165.5
689,2019-01-03,1532.0,2.0,165.0
690,2019-01-04,1533.0,2.0,165.06521606445312
691,2019-01-05,1534.0,2.0,165.13043212890625
692,2019-01-06,1535.0,2.0,165.19564819335938
693,2019-01-07,1536.0,2.0,165.2608642578125
694,2019-01-08,1537.0,2.0,165.32608032226562
695,2019-01-09,1538.0,2.0,165.3913116455078
696,2019-01-10,1539.0,2.0,165.45652770996094
697,2019-01-11,1540.0,2.0,165.52174377441406
698,2019-01-12,1541.0,2.0,165.5869598388672
699,2019-01-13,1542.0,2.0,165.6521759033203
700,2019-01-14,1543.0,2.0,165.71739196777344
701,2019-01-15,1544.0,2.0,165.78260803222656
702,2019-01-16,1545.0,2.0,165.8478240966797
703,2019-01-17,1546.0,2.0,165.9130401611328
704,2019-01-18,1547.0,2.0,165.97825622558594
705,2019-01-19,1548.0,2.0,166.04347229003906
706,2019-01-20,1549.0,2.0,166.1086883544922
707,2019-01-21,1550.0,2.0,166.17391967773438
708,2019-01-22,1551.0,2.0,166.2391357421875
709,2019-01-23,1552.0,2.0,166.30435180664062
710,2019-01-24,1553.0,2.0,166.36956787109375
711,2019-01-25,1554.0,2.0,166.43478393554688
712,2019-01-26,1555.0,2.0,166.5
713,2019-01-27,1556.0,2.0,166.56521606445312
714,2019-01-28,1557.0,2.0,166.63043212890625
715,2019-01-29,1558.0,2.0,166.69564819335938
716,2019-01-30,1559.0,2.0,166.7608642578125
717,2019-01-31,1560.0,2.0,166.82608032226562
718,2019-02-01,1561.0,2.0,166.8913116455078
719,2019-02-02,1562.0,2.0,166.95652770996094
720,2019-02-03,1563.0,2.0,167.02174377441406
721,2019-02-04,1564.0,2.0,167.0869598388672
722,2019-02-05,1565.0,2.0,167.1521759033203
723,2019-02-06,1566.0,2.0,167.21739196777344
724,2019-02-07,1567.0,2.0,167.28260803222656
725,2019-02-08,1568.0,2.0,167.3478240966797
726,2019-02-09,1569.0,2.0,167.4130401611328
727,2019-02-10,1570.0,2.0,167.47825622558594
728,2019-02-11,1571.0,2.0,167.54347229003906
729,2019-02-12,1572.0,2.0,167.6086883544922
730,2019-02-13,1573.0,2.0,167.67391967773438
731,2019-02-14,1574.0,2.0,167.7391357421875
732,2019-02-15,1575.0,2.0,167.80435180664062
733,2019-02-16,1576.0,2.0,167.86956787109375
734,2019-02-17,1577.0,2.0,167.93478393554688
735,2019-02-18,1578.0,2.0,168.0
736,2019-02-19,1579.0,2.0,167.92857360839844
737,2019-02-20,1580.0,2.0,167.85714721679688
738,2019-02-21,1581.0,2.0,167.7857208251953
739,2019-02-22,1582.0,2.0,167.7142791748047
740,2019-02-23,1583.0,2.0,167.64285278320312
741,2019-02-24,1584.0,2.0,167.57142639160156
742,2019-02-25,1585.0,2.0,167.5
743,2019-02-26,1586.0,2.0,167.42857360839844
744,2019-02-27,1587.0,2.0,167.35714721679688
745,2019-02-28,1588.0,2.0,167.2857208251953
746,2019-03-01,1589.0,2.0,167.2142791748047
747,2019-03-02,1590.0,2.0,167.14285278320312
748,2019-03-03,1591.0,2.0,167.07142639160156
749,2019-03-04,1592.0,2.0,167.0
750,2019-03-05,1593.0,2.0,167.4642791748047
751,2019-03-06,1594.0,2.0,167.92857360839844
752,2019-03-07,1595.0,2.0,168.39285278320312
753,2019-03-08,1596.0,2.0,168.85714721679688
754,2019-03-09,1597.0,2.0,169.32142639160156
755,2019-03-10,1598.0,2.0,169.7857208251953
756,2019-03-11,1599.0,2.0,170.25
757,2019-03-12,1600.0,2.0,170.7142791748047
758,2019-03-13,1601.0,2.0,171.17857360839844
759,2019-03-14,1602.0,2.0,171.64285278320312
760,2019-03-15,1603.0,2.0,172.10714721679688
761,2019-03-16,1604.0,2.0,172.57142639160156
762,2019-03-17,1605.0,2.0,173.0357208251953
763,2019-03-18,1606.0,2.0,173.5
764,2019-03-19,1607.0,2.0,173.9642791748047
765,2019-03-20,1608.0,2.0,174.42857360839844
766,2019-03-21,1609.0,2.0,174.89285278320312
767,2019-03-22,1610.0,2.0,175.35714721679688
768,2019-03-23,1611.0,2.0,175.82142639160156
769,2019-03-24,1612.0,2.0,176.2857208251953
770,2019-03-25,1613.0,2.0,176.75
771,2019-03-26,1614.0,2.0,177.2142791748047
772,2019-03-27,1615.0,2.0,177.67857360839844
773,2019-03-28,1616.0,2.0,178.14285278320312
774,2019-03-29,1617.0,2.0,178.60714721679688
775,2019-03-30,1618.0,2.0,179.07142639160156
776,2019-03-31,1619.0,2.0,179.5357208251953
777,2019-04-01,1620.0,2.0,180.0
778,2019-04-02,1621.0,2.0,180.13157653808594
779,2019-04-03,1622.0,2.0,180.26315307617188
780,2019-04-04,1623.0,2.0,180.3947296142578
781,2019-04-05,1624.0,2.0,180.5263214111328
782,2019-04-06,1625.0,2.0,180.65789794921875
783,2019-04-07,1626.0,2.0,180.7894744873047
784,2019-04-08,1627.0,2.0,180.92105102539062
785,2019-04-09,1628.0,2.0,181.05262756347656
786,2019-04-10,1629.0,2.0,181.1842041015625
787,2019-04-11,1630.0,2.0,181.3157958984375
788,2019-04-12,1631.0,2.0,181.44737243652344
789,2019-04-13,1632.0,2.0,181.57894897460938
790,2019-04-14,1633.0,2.0,181.7105255126953
791,2019-04-15,1634.0,2.0,181.84210205078125
792,2019-04-16,1635.0,2.0,181.9736785888672
793,2019-04-17,1636.0,2.0,182.1052703857422
794,2019-04-18,1637.0,2.0,182.23684692382812
795,2019-04-19,1638.0,2.0,182.36842346191406
796,2019-04-20,1639.0,2.0,182.5
797,2019-04-21,1640.0,2.0,182.63157653808594
798,2019-04-22,1641.0,2.0,182.76315307617188
799,2019-04-23,1642.0,2.0,182.8947296142578
800,2019-04-24,1643.0,2.0,183.0263214111328
801,2019-04-25,1644.0,2.0,183.15789794921875
802,2019-04-26,1645.0,2.0,183.2894744873047
803,2019-04-27,1646.0,2.0,183.42105102539062
804,2019-04-28,1647.0,2.0,183.55262756347656
805,2019-04-29,1648.0,2.0,183.6842041015625
806,2019-04-30,1649.0,2.0,183.8157958984375
807,2019-05-01,1650.0,2.0,183.94737243652344
808,2019-05-02,1651.0,2.0,184.07894897460938
809,2019-05-03,1652.0,2.0,184.2105255126953
810,2019-05-04,1653.0,2.0,184.34210205078125
811,2019-05-05,1654.0,2.0,184.4736785888672
812,2019-05-06,1655.0,2.0,184.6052703857422
813,2019-05-07,1656.0,2.0,184.73684692382812
814,2019-05-08,1657.0,2.0,184.86842346191406
815,2019-05-09,1658.0,2.0,185.0
816,2019-05-10,1659.0,2.0,184.9375
817,2019-05-11,1660.0,2.0,184.875
818,2019-05-12,1661.0,2.0,184.8125
819,2019-05-13,1662.0,2.0,184.75
820,2019-05-14,1663.0,2.0,184.6875
821,2019-05-15,1664.0,2.0,184.625
822,2019-05-16,1665.0,2.0,184.5625
823,2019-05-17,1666.0,2.0,184.5
824,2019-05-18,1667.0,2.0,184.4375
825,2019-05-19,1668.0,2.0,184.375
826,2019-05-20,1669.0,2.0,184.3125
827,2019-05-21,1670.0,2.0,184.25
828,2019-05-22,1671.0,2.0,184.1875
829,2019-05-23,1672.0,2.0,184.125
830,2019-05-24,1673.0,2.0,184.0625
831,2019-05-25,1674.0,2.0,184.0
832,2019-05-26,1675.0,2.0,183.9375
833,2019-05-27,1676.0,2.0,183.875
834,2019-05-28,1677.0,2.0,183.8125
835,2019-05-29,1678.0,2.0,183.75
836,2019-05-30,1679.0,2.0,183.6875
837,2019-05-31,1680.0,2.0,183.625
838,2019-06-01,1681.0,2.0,183.5625
839,2019-06-02,1682.0,2.0,183.5
840,2019-06-03,1683.0,2.0,183.4375
841,2019-06-04,1684.0,2.0,183.375
842,2019-06-05,1685.0,2.0,183.3125
843,2019-06-06,1686.0,2.0,183.25
844,2019-06-07,1687.0,2.0,183.1875
845,2019-06-08,1688.0,2.0,183.125
846,2019-06-09,1689.0,2.0,183.0625
847,2019-06-10,1690.0,2.0,183.0
