,Date,Id,SPId,TD1,TD2,DT1,DT2,PR1,PR2
234,2017-02-11,4018,5,188.90199279785156,137.14285278320312,154.77706909179688,99.14286041259766,191.66329956054688,142.44827270507812
235,2017-02-12,4019,5,188.74327087402344,134.85714721679688,154.44000244140625,97.85713958740234,188.52333068847656,140.95249938964844
236,2017-02-13,4020,5,184.97174072265625,132.57142639160156,153.0384063720703,96.57142639160156,190.05116271972656,142.0675048828125
237,2017-02-14,4021,5,183.36854553222656,130.2857208251953,153.95068359375,95.28571319580078,190.64447021484375,143.69235229492188
238,2017-02-15,4022,5,186.10385131835938,128.0,154.0174102783203,94.0,190.6501922607422,142.54808044433594
239,2017-02-16,4023,5,188.83917236328125,148.0,154.0841522216797,107.0,190.6559295654297,141.40380859375
240,2017-02-17,4024,5,191.57449340820312,146.38461303710938,154.15087890625,106.07691955566406,190.66165161132812,140.25955200195312
241,2017-02-18,4025,5,188.19729614257812,144.76922607421875,153.49331665039062,105.15384674072266,191.96990966796875,142.03318786621094
242,2017-02-19,4026,5,186.6687469482422,143.15383911132812,153.8926239013672,104.23076629638672,191.3606414794922,142.6215362548828
243,2017-02-20,4027,5,191.8520050048828,141.53846740722656,158.40084838867188,103.30769348144531,189.72189331054688,141.98110961914062
244,2017-02-21,4028,5,190.43649291992188,139.92308044433594,160.8630828857422,102.38461303710938,189.11476135253906,142.71658325195312
245,2017-02-22,4029,5,189.33349609375,138.3076934814453,158.158935546875,101.46154022216797,189.44064331054688,141.97491455078125
246,2017-02-23,4030,5,188.23049926757812,136.6923065185547,155.45480346679688,100.53845977783203,189.76654052734375,141.2332305908203
247,2017-02-24,4031,5,187.12750244140625,135.07691955566406,152.75067138671875,99.61538696289062,190.09242248535156,140.49154663085938
248,2017-02-25,4032,5,186.5425567626953,133.46153259277344,155.18077087402344,98.69230651855469,191.33641052246094,142.24549865722656
249,2017-02-26,4033,5,185.30946350097656,131.84616088867188,154.16148376464844,97.76923370361328,190.8306427001953,141.17578125
250,2017-02-27,4034,5,184.55905151367188,130.23077392578125,153.88917541503906,96.84615325927734,190.38864135742188,142.9400634765625
251,2017-02-28,4035,5,182.80911254882812,128.61538696289062,155.01260375976562,95.92308044433594,190.27777099609375,143.86563110351562
252,2017-03-01,4036,5,184.93035888671875,127.0,154.85186767578125,95.0,190.53915405273438,142.9800567626953
253,2017-03-02,4037,5,187.05160522460938,127.0,154.6911163330078,94.85713958740234,190.80055236816406,142.09449768066406
254,2017-03-03,4038,5,189.17286682128906,127.0,154.53038024902344,94.71428680419922,191.0619354248047,141.20892333984375
255,2017-03-04,4039,5,183.15359497070312,127.0,154.1253662109375,94.57142639160156,189.31703186035156,141.7290802001953
256,2017-03-05,4040,5,188.01828002929688,127.0,153.92868041992188,94.42857360839844,190.94178771972656,141.42955017089844
257,2017-03-06,4041,5,185.03504943847656,127.0,153.88540649414062,94.28571319580078,190.1267547607422,142.67745971679688
258,2017-03-07,4042,5,184.9202117919922,127.0,153.87940979003906,94.14286041259766,189.8717803955078,142.5975341796875
259,2017-03-08,4043,5,184.80538940429688,127.0,153.87342834472656,94.0,189.61680603027344,142.5176239013672
260,2017-03-09,4044,5,184.6905517578125,126.9000015258789,153.867431640625,94.30000305175781,189.36183166503906,142.43771362304688
261,2017-03-10,4045,5,184.5757293701172,126.80000305175781,153.8614501953125,94.5999984741211,189.10687255859375,142.3577880859375
262,2017-03-11,4046,5,184.4608917236328,126.69999694824219,153.85545349121094,94.9000015258789,188.85189819335938,142.2778778076172
263,2017-03-12,4047,5,184.3460693359375,126.5999984741211,153.84945678710938,95.19999694824219,188.596923828125,142.19796752929688
264,2017-03-13,4048,5,184.23123168945312,126.5,153.84347534179688,95.5,188.3419647216797,142.1180419921875
265,2017-03-14,4049,5,184.1164093017578,126.4000015258789,153.8374786376953,95.80000305175781,188.0869903564453,142.0381317138672
266,2017-03-15,4050,5,184.69349670410156,126.30000305175781,154.59683227539062,96.0999984741211,192.3209228515625,141.63229370117188
267,2017-03-16,4051,5,181.83241271972656,126.19999694824219,152.87022399902344,96.4000015258789,189.5806884765625,141.8680877685547
268,2017-03-17,4052,5,179.81468200683594,126.0999984741211,153.83633422851562,96.69999694824219,190.9258270263672,141.91525268554688
269,2017-03-18,4053,5,181.2861328125,126.0,154.0023193359375,97.0,191.025634765625,142.00888061523438
270,2017-03-19,4054,5,182.75758361816406,125.42857360839844,154.16831970214844,96.71428680419922,191.1254425048828,142.1024932861328
271,2017-03-20,4055,5,184.22903442382812,124.85713958740234,154.3343048095703,96.42857360839844,191.22525024414062,142.1961212158203
272,2017-03-21,4056,5,185.7004852294922,124.28571319580078,154.5002899169922,96.14286041259766,191.32504272460938,142.2897491455078
273,2017-03-22,4057,5,181.25889587402344,123.71428680419922,153.120849609375,95.85713958740234,189.65504455566406,140.9330596923828
274,2017-03-23,4058,5,183.4930419921875,123.14286041259766,154.94447326660156,95.57142639160156,191.23214721679688,141.0452880859375
275,2017-03-24,4059,5,177.17062377929688,122.57142639160156,152.06234741210938,95.28571319580078,188.88145446777344,141.7373046875
276,2017-03-25,4060,5,179.56808471679688,122.0,152.44805908203125,95.0,189.63006591796875,141.08599853515625
277,2017-03-26,4061,5,181.9655303955078,123.42857360839844,152.83377075195312,95.28571319580078,190.37869262695312,140.4346923828125
278,2017-03-27,4062,5,184.3629913330078,124.85713958740234,153.219482421875,95.57142639160156,191.12730407714844,139.78338623046875
279,2017-03-28,4063,5,186.76043701171875,126.28571319580078,153.60519409179688,95.85713958740234,191.87591552734375,139.132080078125
280,2017-03-29,4064,5,181.0763397216797,127.71428680419922,153.43148803710938,96.14286041259766,191.3015594482422,140.9349365234375
281,2017-03-30,4065,5,183.753662109375,129.14285278320312,154.98631286621094,96.42857360839844,186.85841369628906,144.45901489257812
282,2017-03-31,4066,5,177.4768524169922,130.57142639160156,154.83006286621094,96.71428680419922,190.16445922851562,140.5885772705078
283,2017-04-01,4067,5,177.58726501464844,132.0,154.4333038330078,97.0,189.6970672607422,140.4627685546875
284,2017-04-02,4068,5,177.6976776123047,131.0,154.03656005859375,96.90908813476562,189.2296600341797,140.33697509765625
285,2017-04-03,4069,5,177.80809020996094,130.0,153.63980102539062,96.81818389892578,188.7622528076172,140.21116638183594
286,2017-04-04,4070,5,177.91848754882812,129.0,153.2430419921875,96.7272720336914,188.29486083984375,140.0853729248047
287,2017-04-05,4071,5,178.87615966796875,128.0,152.33102416992188,96.63636016845703,181.598876953125,142.80517578125
288,2017-04-06,4072,5,181.8096923828125,127.0,153.918701171875,96.54545593261719,189.70626831054688,141.28207397460938
289,2017-04-07,4073,5,179.03778076171875,126.0,153.73167419433594,96.45454406738281,190.41477966308594,141.09010314941406
290,2017-04-08,4074,5,177.19223022460938,125.0,153.39352416992188,96.36363983154297,189.4097137451172,142.43569946289062
291,2017-04-09,4075,5,177.85667419433594,124.0,153.50607299804688,96.2727279663086,188.24169921875,141.5736083984375
292,2017-04-10,4076,5,181.40692138671875,123.0,154.4185028076172,96.18181610107422,189.77980041503906,142.6165313720703
293,2017-04-11,4077,5,177.12940979003906,122.0,154.21206665039062,96.09091186523438,190.49942016601562,140.46348571777344
294,2017-04-12,4078,5,177.2938690185547,121.0,154.06283569335938,96.0,190.39031982421875,140.4058074951172
295,2017-04-13,4079,5,177.45834350585938,121.5999984741211,153.91360473632812,96.30000305175781,190.28121948242188,140.34811401367188
296,2017-04-14,4080,5,177.622802734375,122.19999694824219,153.76437377929688,96.5999984741211,190.172119140625,140.29042053222656
297,2017-04-15,4081,5,177.78726196289062,122.80000305175781,153.6151580810547,96.9000015258789,190.06301879882812,140.23272705078125
298,2017-04-16,4082,5,177.95172119140625,123.4000015258789,153.46592712402344,97.19999694824219,189.95391845703125,140.17503356933594
299,2017-04-17,4083,5,178.11618041992188,124.0,153.3166961669922,97.5,189.84483337402344,140.11734008789062
300,2017-04-18,4084,5,178.28065490722656,124.5999984741211,153.16746520996094,97.80000305175781,189.73573303222656,140.0596466064453
301,2017-04-19,4085,5,176.02967834472656,125.19999694824219,153.18316650390625,98.0999984741211,189.7115478515625,141.94886779785156
302,2017-04-20,4086,5,176.15924072265625,125.80000305175781,152.83033752441406,98.4000015258789,188.91407775878906,142.64344787597656
303,2017-04-21,4087,5,174.10848999023438,126.4000015258789,154.04244995117188,98.69999694824219,190.9705352783203,141.38131713867188
304,2017-04-22,4088,5,177.2008056640625,127.0,156.12594604492188,99.0,191.4464874267578,141.1502685546875
305,2017-04-23,4089,5,180.2931365966797,128.42857360839844,158.20945739746094,100.57142639160156,191.92245483398438,140.9192352294922
306,2017-04-24,4090,5,183.38546752929688,129.85714721679688,160.29296875,102.14286041259766,192.39840698242188,140.6881866455078
307,2017-04-25,4091,5,186.477783203125,131.2857208251953,162.37648010253906,103.71428680419922,192.87437438964844,140.45713806152344
308,2017-04-26,4092,5,180.91629028320312,132.7142791748047,158.5377197265625,105.28571319580078,190.28538513183594,140.6525421142578
309,2017-04-27,4093,5,180.97064208984375,134.14285278320312,160.6791534423828,106.85713958740234,191.0885772705078,141.9893035888672
310,2017-04-28,4094,5,184.3578338623047,135.57142639160156,163.66749572753906,108.42857360839844,193.0644989013672,141.40438842773438
311,2017-04-29,4095,5,183.85960388183594,137.0,162.31680297851562,110.0,192.81829833984375,141.59825134277344
312,2017-04-30,4096,5,183.3613739013672,136.0,160.96612548828125,108.92857360839844,192.57208251953125,141.7921142578125
313,2017-05-01,4097,5,182.86314392089844,135.0,159.61544799804688,107.85713958740234,192.32586669921875,141.98597717285156
314,2017-05-02,4098,5,182.3649139404297,134.0,158.2647705078125,106.78571319580078,192.07965087890625,142.17982482910156
315,2017-05-03,4099,5,181.86668395996094,133.0,156.91407775878906,105.71428680419922,191.8334503173828,142.37368774414062
316,2017-05-04,4100,5,181.3684539794922,132.0,155.5634002685547,104.64286041259766,191.5872344970703,142.5675506591797
317,2017-05-05,4101,5,180.87022399902344,131.0,154.2127227783203,103.57142639160156,191.3410186767578,142.76141357421875
318,2017-05-06,4102,5,176.0481719970703,130.0,152.78514099121094,102.5,187.22006225585938,141.93988037109375
319,2017-05-07,4103,5,172.4647979736328,129.0,152.20391845703125,101.42857360839844,186.22630310058594,144.7858428955078
320,2017-05-08,4104,5,175.9192657470703,128.0,153.7808837890625,100.35713958740234,187.2830047607422,145.89291381835938
321,2017-05-09,4105,5,172.0103302001953,127.0,151.98265075683594,99.28571319580078,188.90545654296875,142.13063049316406
322,2017-05-10,4106,5,176.25198364257812,126.0,153.14341735839844,98.21428680419922,189.7613525390625,141.8318328857422
323,2017-05-11,4107,5,176.3668212890625,125.0,152.2547149658203,97.14286041259766,190.83670043945312,139.1347198486328
324,2017-05-12,4108,5,175.0045623779297,124.0,152.56224060058594,96.07142639160156,188.61280822753906,141.2925262451172
325,2017-05-13,4109,5,175.11399841308594,123.0,152.610107421875,95.0,189.30276489257812,141.12290954589844
326,2017-05-14,4110,5,175.22341918945312,123.14286041259766,152.657958984375,95.14286041259766,189.9927215576172,140.9532928466797
327,2017-05-15,4111,5,175.33285522460938,123.28571319580078,152.70582580566406,95.28571319580078,190.6826629638672,140.78367614746094
328,2017-05-16,4112,5,175.44229125976562,123.42857360839844,152.75369262695312,95.42857360839844,191.37261962890625,140.61404418945312
329,2017-05-17,4113,5,172.84632873535156,123.57142639160156,152.9325714111328,95.57142639160156,191.05747985839844,141.23471069335938
330,2017-05-18,4114,5,175.45848083496094,123.71428680419922,154.1381378173828,95.71428680419922,192.14541625976562,141.59361267089844
331,2017-05-19,4115,5,169.73609924316406,123.85713958740234,151.68089294433594,95.85713958740234,190.0238800048828,140.54319763183594
332,2017-05-20,4116,5,171.04855346679688,124.0,152.0510711669922,96.0,188.66799926757812,141.366943359375
333,2017-05-21,4117,5,172.3610076904297,122.71428680419922,152.42123413085938,95.71428680419922,187.31211853027344,142.19068908691406
334,2017-05-22,4118,5,173.6734619140625,121.42857360839844,152.79141235351562,95.42857360839844,185.9562225341797,143.01443481445312
335,2017-05-23,4119,5,174.9859161376953,120.14286041259766,153.16159057617188,95.14286041259766,184.600341796875,143.8381805419922
336,2017-05-24,4120,5,171.03750610351562,118.85713958740234,151.77223205566406,94.85713958740234,188.06167602539062,143.03553771972656
337,2017-05-25,4121,5,174.82867431640625,117.57142639160156,153.15687561035156,94.57142639160156,186.4123077392578,145.5285186767578
338,2017-05-26,4122,5,174.88662719726562,116.28571319580078,153.13229370117188,94.28571319580078,187.4365234375,144.8320770263672
339,2017-05-27,4123,5,174.94456481933594,116.7272720336914,153.10772705078125,96.63636016845703,188.4607391357422,144.13565063476562
340,2017-05-28,4124,5,175.0025177001953,117.63636016845703,153.08314514160156,97.18181610107422,189.48497009277344,143.43922424316406
341,2017-05-29,4125,5,175.0604705810547,118.54545593261719,153.05857849121094,97.7272720336914,190.50918579101562,142.74278259277344
342,2017-05-30,4126,5,175.118408203125,119.45454406738281,153.03399658203125,98.2727279663086,191.5334014892578,142.04635620117188
343,2017-05-31,4127,5,172.95135498046875,120.36363983154297,152.54327392578125,98.81818389892578,188.7545623779297,144.09523010253906
344,2017-06-01,4128,5,169.12954711914062,121.2727279663086,151.58143615722656,99.36363983154297,186.49398803710938,141.86572265625
345,2017-06-02,4129,5,173.24703979492188,122.18181610107422,152.38645935058594,99.90908813476562,188.18150329589844,141.09141540527344
346,2017-06-03,4130,5,180.23236083984375,123.09091186523438,153.88113403320312,100.45454406738281,191.21250915527344,140.57322692871094
347,2017-06-04,4131,5,173.8143768310547,124.0,152.88743591308594,101.0,186.286865234375,142.70135498046875
348,2017-06-05,4132,5,174.38819885253906,123.14286041259766,153.35394287109375,100.57142639160156,191.29660034179688,142.46282958984375
349,2017-06-06,4133,5,174.9366455078125,122.28571319580078,153.59146118164062,100.14286041259766,190.85902404785156,142.1759490966797
350,2017-06-07,4134,5,175.48507690429688,121.42857360839844,153.8289794921875,99.71428680419922,190.4214630126953,141.88905334472656
351,2017-06-08,4135,5,176.0335235595703,120.57142639160156,154.0664825439453,99.28571319580078,189.98388671875,141.6021728515625
352,2017-06-09,4136,5,177.4356231689453,119.71428680419922,155.03158569335938,98.85713958740234,185.07611083984375,144.31484985351562
353,2017-06-10,4137,5,177.36135864257812,118.85713958740234,155.02809143066406,98.42857360839844,188.72640991210938,141.8978729248047
354,2017-06-11,4138,5,172.29867553710938,118.0,152.9495849609375,98.0,188.76824951171875,142.76271057128906
355,2017-06-12,4139,5,172.44491577148438,118.07142639160156,154.60301208496094,97.78571319580078,188.86427307128906,143.65538024902344
356,2017-06-13,4140,5,174.4240264892578,118.14286041259766,154.77488708496094,97.57142639160156,189.5834503173828,143.38380432128906
357,2017-06-14,4141,5,176.40313720703125,118.21428680419922,154.94674682617188,97.35713958740234,190.30262756347656,143.1122283935547
358,2017-06-15,4142,5,178.3822479248047,118.28571319580078,155.1186065673828,97.14286041259766,191.02178955078125,142.8406524658203
359,2017-06-16,4143,5,171.2907257080078,118.35713958740234,152.4758758544922,96.92857360839844,187.76437377929688,144.11317443847656
360,2017-06-17,4144,5,171.34568786621094,118.42857360839844,152.0299530029297,96.71428680419922,184.86912536621094,144.35586547851562
361,2017-06-18,4145,5,172.57867431640625,118.5,153.38536071777344,96.5,189.01515197753906,141.9658966064453
362,2017-06-19,4146,5,171.04928588867188,118.57142639160156,155.59657287597656,96.28571319580078,191.1559295654297,142.854736328125
363,2017-06-20,4147,5,176.62474060058594,118.64286041259766,156.21836853027344,96.07142639160156,190.70944213867188,142.62001037597656
364,2017-06-21,4148,5,182.20021057128906,118.71428680419922,156.84014892578125,95.85713958740234,190.26295471191406,142.38528442382812
365,2017-06-22,4149,5,187.77566528320312,118.78571319580078,157.46192932128906,95.64286041259766,189.81646728515625,142.15057373046875
366,2017-06-23,4150,5,181.95425415039062,118.85713958740234,155.80398559570312,95.42857360839844,189.88427734375,142.536376953125
367,2017-06-24,4151,5,183.70565795898438,118.92857360839844,155.6068878173828,95.21428680419922,188.76400756835938,142.26507568359375
368,2017-06-25,4152,5,183.74794006347656,119.0,154.42262268066406,95.0,187.27056884765625,142.43231201171875
369,2017-06-26,4153,5,176.7692108154297,120.14286041259766,154.3282012939453,95.42857360839844,188.78213500976562,143.59466552734375
370,2017-06-27,4154,5,177.748046875,121.28571319580078,154.09361267089844,95.85713958740234,188.7646942138672,143.2427215576172
371,2017-06-28,4155,5,178.72689819335938,122.42857360839844,153.85902404785156,96.28571319580078,188.7472686767578,142.8907928466797
372,2017-06-29,4156,5,179.7057342529297,123.57142639160156,153.6244354248047,96.71428680419922,188.72982788085938,142.53884887695312
373,2017-06-30,4157,5,183.87791442871094,124.71428680419922,154.88699340820312,97.14286041259766,188.0137939453125,144.01678466796875
374,2017-07-01,4158,5,184.74208068847656,125.85713958740234,154.25885009765625,97.57142639160156,190.1232452392578,141.74224853515625
375,2017-07-02,4159,5,180.81871032714844,127.0,156.34205627441406,98.0,181.59886169433594,146.06350708007812
376,2017-07-03,4160,5,177.58578491210938,127.42857360839844,156.1157684326172,97.71428680419922,185.8526153564453,145.54226684570312
377,2017-07-04,4161,5,179.7538299560547,127.85713958740234,156.26953125,97.42857360839844,186.7834014892578,144.33621215820312
378,2017-07-05,4162,5,181.92185974121094,128.2857208251953,156.4232940673828,97.14286041259766,187.71417236328125,143.13015747070312
379,2017-07-06,4163,5,184.08990478515625,128.7142791748047,156.57705688476562,96.85713958740234,188.64495849609375,141.9241180419922
380,2017-07-07,4164,5,182.00149536132812,129.14285278320312,157.94239807128906,96.57142639160156,186.7796630859375,143.50193786621094
381,2017-07-08,4165,5,181.15174865722656,129.57142639160156,156.2302703857422,96.28571319580078,187.35191345214844,144.4358673095703
382,2017-07-09,4166,5,174.05575561523438,130.0,152.7832794189453,96.0,187.5783233642578,144.17752075195312
383,2017-07-10,4167,5,170.29994201660156,129.57142639160156,151.8621368408203,95.85713958740234,183.583251953125,145.26731872558594
384,2017-07-11,4168,5,174.50498962402344,129.14285278320312,152.21676635742188,95.71428680419922,187.15261840820312,142.7324676513672
385,2017-07-12,4169,5,178.71005249023438,128.7142791748047,152.57139587402344,95.57142639160156,190.72198486328125,140.1976318359375
386,2017-07-13,4170,5,182.91510009765625,128.2857208251953,152.92604064941406,95.42857360839844,194.29136657714844,137.66278076171875
387,2017-07-14,4171,5,182.6191864013672,127.85713958740234,153.6483917236328,95.28571319580078,195.99087524414062,138.19081115722656
388,2017-07-15,4172,5,189.13165283203125,127.42857360839844,154.6619110107422,95.14286041259766,191.6473846435547,138.8096466064453
389,2017-07-16,4173,5,183.89361572265625,127.0,153.9627685546875,95.0,195.87359619140625,137.646728515625
390,2017-07-17,4174,5,182.46829223632812,126.85713958740234,153.73155212402344,95.0,195.85528564453125,138.0961456298828
391,2017-07-18,4175,5,181.04296875,126.71428680419922,153.50033569335938,95.0,195.8369903564453,138.54554748535156
392,2017-07-19,4176,5,179.61764526367188,126.57142639160156,153.2691192626953,95.0,195.81869506835938,138.99496459960938
393,2017-07-20,4177,5,178.19232177734375,126.42857360839844,153.03790283203125,95.0,195.80038452148438,139.44436645507812
394,2017-07-21,4178,5,177.62112426757812,126.28571319580078,155.64041137695312,95.0,188.0159149169922,141.1410675048828
395,2017-07-22,4179,5,178.84303283691406,126.14286041259766,152.9314422607422,95.0,193.66690063476562,140.51258850097656
396,2017-07-23,4180,5,178.95787048339844,126.0,151.81011962890625,95.0,189.75262451171875,139.76544189453125
397,2017-07-24,4181,5,177.7487030029297,126.9000015258789,152.28611755371094,95.0999984741211,184.01397705078125,140.8582305908203
398,2017-07-25,4182,5,178.3568878173828,127.80000305175781,151.93661499023438,95.19999694824219,185.62010192871094,141.38137817382812
399,2017-07-26,4183,5,178.96505737304688,128.6999969482422,151.5871124267578,95.30000305175781,187.22621154785156,141.90452575683594
400,2017-07-27,4184,5,179.5732421875,129.60000610351562,151.2375946044922,95.4000015258789,188.83233642578125,142.4276885986328
401,2017-07-28,4185,5,173.81405639648438,130.5,151.91561889648438,95.5,193.5055389404297,140.11859130859375
402,2017-07-29,4186,5,179.5644073486328,131.39999389648438,152.1560821533203,95.5999984741211,193.45762634277344,139.7668914794922
403,2017-07-30,4187,5,179.64537048339844,132.3000030517578,152.2552032470703,95.69999694824219,193.20713806152344,138.6750030517578
404,2017-07-31,4188,5,173.58734130859375,133.1999969482422,151.47348022460938,95.80000305175781,194.11280822753906,138.28561401367188
405,2017-08-01,4189,5,175.0098876953125,134.10000610351562,151.46591186523438,95.9000015258789,193.9550323486328,138.45156860351562
406,2017-08-02,4190,5,176.4324493408203,135.0,151.45834350585938,96.0,193.79725646972656,138.6175079345703
407,2017-08-03,4191,5,177.85499572753906,136.2857208251953,151.4507598876953,96.85713958740234,193.63946533203125,138.78346252441406
408,2017-08-04,4192,5,179.2775421142578,137.57142639160156,151.4431915283203,97.71428680419922,193.481689453125,138.9494171142578
409,2017-08-05,4193,5,180.70010375976562,138.85714721679688,151.4356231689453,98.57142639160156,193.32391357421875,139.1153564453125
410,2017-08-06,4194,5,182.12265014648438,140.14285278320312,151.4280548095703,99.42857360839844,193.1661376953125,139.28131103515625
411,2017-08-07,4195,5,183.54519653320312,141.42857360839844,151.4204864501953,100.28571319580078,193.0083465576172,139.447265625
412,2017-08-08,4196,5,180.23179626464844,142.7142791748047,151.63803100585938,101.14286041259766,193.03689575195312,140.2667694091797
413,2017-08-09,4197,5,181.6534423828125,144.0,152.57760620117188,102.0,194.7369842529297,140.79295349121094
414,2017-08-10,4198,5,183.0642852783203,143.91836547851562,151.98971557617188,101.92857360839844,193.57533264160156,138.69615173339844
415,2017-08-11,4199,5,182.7708282470703,143.83673095703125,151.94309997558594,101.85713958740234,193.83145141601562,139.17539978027344
416,2017-08-12,4200,5,182.4773712158203,143.75509643554688,151.896484375,101.78571319580078,194.0875701904297,139.65464782714844
417,2017-08-13,4201,5,182.1839141845703,143.6734619140625,151.84986877441406,101.71428680419922,194.34368896484375,140.13389587402344
418,2017-08-14,4202,5,181.8904571533203,143.5918426513672,151.80325317382812,101.64286041259766,194.5998077392578,140.61314392089844
419,2017-08-15,4203,5,181.53713989257812,143.5102081298828,152.47259521484375,101.57142639160156,188.67222595214844,144.06918334960938
420,2017-08-16,4204,5,182.62655639648438,143.42857360839844,151.4060821533203,101.5,192.11184692382812,140.31918334960938
421,2017-08-17,4205,5,180.37704467773438,143.34693908691406,152.338134765625,101.42857360839844,192.7884521484375,139.9309844970703
422,2017-08-18,4206,5,181.71632385253906,143.2653045654297,152.5844268798828,101.35713958740234,192.91000366210938,139.9069366455078
423,2017-08-19,4207,5,183.0555877685547,143.1836700439453,152.83071899414062,101.28571319580078,193.03155517578125,139.8828887939453
424,2017-08-20,4208,5,184.3948516845703,143.10203552246094,153.07701110839844,101.21428680419922,193.1531219482422,139.8588409423828
425,2017-08-21,4209,5,185.73411560058594,143.02040100097656,153.32330322265625,101.14286041259766,193.27467346191406,139.8347930908203
426,2017-08-22,4210,5,187.07339477539062,142.93878173828125,153.569580078125,101.07142639160156,193.39622497558594,139.8107452392578
427,2017-08-23,4211,5,183.224853515625,142.85714721679688,151.77772521972656,101.0,192.8517608642578,141.64694213867188
428,2017-08-24,4212,5,179.79798889160156,142.7755126953125,151.2680206298828,100.92857360839844,190.92709350585938,141.65756225585938
429,2017-08-25,4213,5,176.38330078125,142.69387817382812,151.98973083496094,100.85713958740234,192.94229125976562,141.4559783935547
430,2017-08-26,4214,5,179.8107452392578,142.61224365234375,152.1506805419922,100.78571319580078,188.4275665283203,144.6173095703125
431,2017-08-27,4215,5,185.81236267089844,142.53060913085938,151.8390655517578,100.71428680419922,191.83834838867188,139.97210693359375
432,2017-08-28,4216,5,182.27322387695312,142.448974609375,151.34588623046875,100.64286041259766,191.86952209472656,139.51516723632812
433,2017-08-29,4217,5,183.7596435546875,142.36734008789062,151.83677673339844,100.57142639160156,190.76141357421875,139.85928344726562
434,2017-08-30,4218,5,185.24606323242188,142.2857208251953,152.32766723632812,100.5,189.65330505371094,140.20338439941406
435,2017-08-31,4219,5,186.73248291015625,142.20408630371094,152.8185577392578,100.42857360839844,188.54519653320312,140.5474853515625
436,2017-09-01,4220,5,185.15635681152344,142.12245178222656,152.24607849121094,100.35713958740234,191.0254364013672,142.30081176757812
437,2017-09-02,4221,5,187.180908203125,142.0408172607422,151.66937255859375,100.28571319580078,189.93728637695312,139.6190185546875
438,2017-09-03,4222,5,190.06639099121094,141.9591827392578,154.18307495117188,100.21428680419922,193.92617797851562,141.6722869873047
439,2017-09-04,4223,5,184.12522888183594,141.87754821777344,151.26507568359375,100.14286041259766,190.307373046875,141.92308044433594
440,2017-09-05,4224,5,185.95631408691406,141.79591369628906,151.98558044433594,100.07142639160156,191.1725616455078,140.82058715820312
441,2017-09-06,4225,5,187.78738403320312,141.7142791748047,152.70608520507812,100.0,192.03773498535156,139.71807861328125
442,2017-09-07,4226,5,189.6184539794922,141.63265991210938,153.42657470703125,99.92857360839844,192.9029083251953,138.61558532714844
443,2017-09-08,4227,5,185.11160278320312,141.551025390625,152.0525360107422,99.85713958740234,192.17970275878906,140.9417266845703
444,2017-09-09,4228,5,186.68585205078125,141.46939086914062,152.40455627441406,99.78571319580078,188.8632049560547,142.06887817382812
445,2017-09-10,4229,5,184.24301147460938,141.38775634765625,151.30728149414062,99.71428680419922,191.44387817382812,141.80970764160156
446,2017-09-11,4230,5,179.2699737548828,141.30612182617188,151.01808166503906,99.64286041259766,191.5264129638672,140.5127716064453
447,2017-09-12,4231,5,184.03248596191406,141.2244873046875,152.7707977294922,99.57142639160156,192.05174255371094,140.75547790527344
448,2017-09-13,4232,5,188.79501342773438,141.14285278320312,154.5235137939453,99.5,192.57708740234375,140.9981689453125
449,2017-09-14,4233,5,193.55752563476562,141.06121826171875,156.2762451171875,99.42857360839844,193.10243225097656,141.24085998535156
450,2017-09-15,4234,5,185.2517547607422,140.97959899902344,151.6999969482422,99.35713958740234,192.2232208251953,140.11795043945312
451,2017-09-16,4235,5,191.6893310546875,140.89796447753906,151.92037963867188,99.28571319580078,189.82699584960938,140.5012664794922
452,2017-09-17,4236,5,193.41119384765625,140.8163299560547,155.46250915527344,99.21428680419922,191.4232940673828,141.96385192871094
453,2017-09-18,4237,5,180.22982788085938,140.7346954345703,149.51644897460938,99.14286041259766,188.0545654296875,143.17529296875
454,2017-09-19,4238,5,181.11819458007812,140.65306091308594,150.04953002929688,99.07142639160156,188.59706115722656,142.77810668945312
455,2017-09-20,4239,5,182.0065460205078,140.57142639160156,150.5825958251953,99.0,189.13955688476562,142.38092041015625
456,2017-09-21,4240,5,182.89491271972656,140.4897918701172,151.11566162109375,98.92857360839844,189.6820526123047,141.98373413085938
457,2017-09-22,4241,5,183.78326416015625,140.4081573486328,151.64874267578125,98.85713958740234,190.22454833984375,141.5865478515625
458,2017-09-23,4242,5,184.671630859375,140.3265380859375,152.1818084716797,98.78571319580078,190.7670440673828,141.18936157226562
459,2017-09-24,4243,5,185.55999755859375,140.24490356445312,152.7148895263672,98.71428680419922,191.30953979492188,140.7921600341797
460,2017-09-25,4244,5,186.44834899902344,140.16326904296875,153.24795532226562,98.64286041259766,191.85203552246094,140.3949737548828
461,2017-09-26,4245,5,190.7530059814453,140.08163452148438,155.38555908203125,98.57142639160156,192.08892822265625,140.84095764160156
462,2017-09-27,4246,5,189.38241577148438,140.0,152.42794799804688,98.5,189.5625762939453,143.22540283203125
463,2017-09-28,4247,5,186.281494140625,139.91836547851562,152.27630615234375,98.42857360839844,193.22311401367188,140.5832977294922
464,2017-09-29,4248,5,188.08050537109375,139.83673095703125,152.6567840576172,98.35713958740234,190.61209106445312,141.8040771484375
465,2017-09-30,4249,5,189.8795166015625,139.75509643554688,153.03726196289062,98.28571319580078,188.00106811523438,143.02487182617188
