Vibration3HDate,Vibration3H
2019-09-04,201.4888909647639
2019-09-05,201.51893760062399
2019-09-06,202.3775469018736
2019-09-07,205.85529487969205
2019-09-08,206.27409376299636
2019-09-09,202.69022094299223
2019-09-10,195.49056942717635
2019-09-11,199.01521614891448
2019-09-12,201.81425003445156
2019-09-13,203.77639687437633
2019-09-14,202.42803085076437
2019-09-15,201.26006364898763
2019-09-16,194.6671187389823
2019-09-17,193.87237645041924
2019-09-18,195.80700444791057
2019-09-19,199.01378662065747
2019-09-20,198.4039620237487
2019-09-21,196.51149822228192
2019-09-22,195.60834192930318
2019-09-23,192.01420125732432
2019-09-24,191.48730329837554
2019-09-25,192.3380429165527
2019-09-26,193.06905695364932
2019-09-27,194.02779559848932
2019-09-28,194.0706460674404
2019-09-29,193.0381225856625
2019-09-30,191.84112500694005
2019-10-01,189.55963656643283
2019-10-02,192.6321278129768
2019-10-03,194.17408475289966
2019-10-04,195.771695843365
2019-10-05,196.96437287126417
2019-10-06,192.502803760619
2019-10-07,192.4421831274123
2019-10-08,189.31033677340662
2019-10-09,188.2420730813993
2019-10-10,189.71983986006484
2019-10-11,191.67276449195734
2019-10-12,190.85690905527204
2019-10-13,189.04457701138713
2019-10-14,187.91801280985834
2019-10-15,186.9375172140074
2019-10-16,188.58228475695532
2019-10-17,189.4868252873125
2019-10-18,189.64860467627463
2019-10-19,188.52661071693186
2019-10-20,189.3290902738187
2019-10-21,189.0343152620553
2019-10-22,188.26664107880651
2019-10-23,184.63404089449674
2019-10-24,184.63576354563781
2019-10-25,180.92448946010472
2019-10-26,180.19950878109233
2019-10-27,176.21390614227752
2019-10-28,176.08650716850335
2019-10-29,177.28022193437323
2019-10-30,185.54184334507949
2019-10-31,183.39413321260906
2019-11-01,178.0651318550481
2019-11-02,181.26006938052538
2019-11-03,183.45761677622772
2019-11-04,186.72614870028562
2019-11-05,188.5087393659108
2019-11-06,186.0726184438433
2019-11-07,182.28589795504448
2019-11-08,179.74774651529717
2019-11-09,179.49113435085
2019-11-10,176.28430630640415
2019-11-11,173.50113478459676
2019-11-12,170.16839634526312
2019-11-13,174.40404125620518
2019-11-14,176.81726870330564
2019-11-15,180.8708001969495
2019-11-16,175.3494261295012
2019-11-17,175.2157769939943
2019-11-18,174.91270962210223
2019-11-19,172.02004494485956
2019-11-20,173.2287450498778
2019-11-21,171.28587371484642
2019-11-22,172.05558431635913
2019-11-23,169.91886759995273
2019-11-24,172.71191768451934
2019-11-25,169.3142315428711
2019-11-26,172.26230889002795
2019-11-27,172.9026751376678
2019-11-28,171.98437255515643
2019-11-29,175.21954691428923
2019-11-30,172.9800290064863
2019-12-01,173.5674696244139
2019-12-02,172.0706655282589
2019-12-03,172.7083639770255
2019-12-04,169.66643208156057
2019-12-05,169.0356939628624
2019-12-06,167.71342039768714
2019-12-07,169.32137251927614
2019-12-08,170.701064443822
2019-12-09,172.85629263328147
2019-12-10,173.626885071635
2019-12-11,172.7445032267731
2019-12-12,172.55316917661398
2019-12-13,174.38280833039207
2019-12-14,174.28965381187467
2019-12-15,176.19587316089988
2019-12-16,177.91691295338185
2019-12-17,178.75199711647159
2019-12-18,176.21066547988826
2019-12-19,173.17362483769188
2019-12-20,171.09384759421212
2019-12-21,172.5756094192138
2019-12-22,172.54664417452605
2019-12-23,172.6560622839238
2019-12-24,172.11386151244437
2019-12-25,169.33924203051265
2019-12-26,167.83572821233307
2019-12-27,163.4426405421912
2019-12-28,165.906791700561
2019-12-29,166.47852230395242
2019-12-30,168.11918487632354
2019-12-31,170.04800162572894
2020-01-01,167.0340574928397
2020-01-02,168.6821509126711
2020-01-03,162.94601694394834
2020-01-04,163.97864714585097
2020-01-05,164.63987807800726
2020-01-06,166.0038331767798
2020-01-07,167.3729279609196
2020-01-08,166.98075793093307
2020-01-09,162.16116319330752
2020-01-10,162.00969038661302
2020-01-11,160.32630957110214
2020-01-12,161.26282468655168
2020-01-13,162.94941125028708
2020-01-14,164.0728819402045
2020-01-15,165.01417957491373
2020-01-16,162.34855483429558
2020-01-17,161.38602413032032
2020-01-18,163.54564809703652
2020-01-19,164.879454192312
2020-01-20,167.34812656952678
2020-01-21,169.6269151715073
2020-01-22,167.99791866416726
2020-01-23,166.39678324436485
2020-01-24,160.8164749264726
